Sexo,Idade,Renda,Altura
1,45,800,1.669611119
1,54,1000,1.657518324
0,33,1200,1.723531349
1,65,788,1.685236528
0,37,950,1.661432619
0,58,2400,1.779964587
0,42,1100,1.723198628
0,61,2000,1.693783939
0,73,788,1.611147481
0,69,100,1.679770745
0,42,500,1.655673541
0,42,900,1.755076035
0,37,2000,1.821552326
0,66,0,1.680991246
0,34,700,1.659236729
0,39,1600,1.696529197
0,51,0,1.666967897
0,48,950,1.778253422
0,56,1200,1.578483955
0,56,8000,1.677062784
0,57,1300,1.741425857
1,39,1200,1.649577912
0,39,6000,1.710130874
0,50,3500,1.757197237
1,53,500,1.666227796
0,40,1300,1.783609336
0,46,970,1.59411064
0,64,788,1.688594706
1,37,850,1.723360053
1,26,1000,1.895720156
0,56,3500,1.732989626
0,31,900,1.639632832
1,52,160,1.788888564
0,30,1400,1.727109525
0,58,1200,1.797992976
0,59,250,1.610783806
0,37,2300,1.727956267
0,64,3000,1.853755559
0,44,1500,1.629509235
0,43,5000,1.593804208
0,35,700,1.759383
1,70,30,1.666474917
1,31,450,1.542711421
0,29,1200,1.503990134
0,58,2000,1.725261069
0,61,2000,1.730948895
1,52,3000,1.646393899
1,33,450,1.736059969
0,39,1800,1.776519276
0,46,2000,1.690161648
1,42,788,1.735715331
0,45,1200,1.69236313
0,35,1159,1.835021778
0,59,450,1.547581185
1,58,0,1.791523749
0,40,1100,1.738241341
0,48,14000,1.659637097
0,58,0,1.695508356
0,50,1170,1.654615291
0,34,5000,1.646368501
0,62,800,1.703258844
1,22,2150,1.609164228
0,49,1700,1.751158014
1,55,1200,1.668137277
1,45,1200,1.694434946
0,47,1300,1.775458144
0,46,400,1.680947621
1,68,350,1.767722516
1,39,900,1.660599341
0,43,1000,1.587996534
0,60,788,1.700228403
0,20,650,1.712232418
0,60,2000,1.73082071
1,46,1000,1.699050964
0,45,1200,1.648530201
0,41,950,1.723632372
1,38,1600,1.559762587
1,37,830,1.721425649
0,59,1400,1.66881307
1,47,200,1.810498133
0,32,2000,1.710961642
0,41,1500,1.779133385
1,26,860,1.717761252
0,27,2000,1.664642867
0,38,2200,1.833186306
0,23,2000,1.660318566
0,48,3500,1.738402024
0,42,1700,1.749610231
0,49,1600,1.859592482
0,32,2000,1.725929851
1,46,0,1.767722869
0,54,2000,1.680821199
0,40,815,1.713963589
0,55,820,1.929282909
0,63,2000,1.755724725
0,54,300,1.725139157
0,41,3020,1.681033853
0,54,3500,1.621173017
0,49,1500,1.827360978
1,36,750,1.694490435
0,22,2000,1.627298195
1,58,788,1.763906818
0,36,3000,1.64290291
0,40,1900,1.572037324
1,47,1000,1.695544537
0,42,750,1.581835586
1,35,1100,1.615555574
1,50,1400,1.618693316
1,37,3000,1.620196287
0,47,6000,1.724676311
0,31,6000,1.741483232
0,42,1500,1.70219111
0,51,3800,1.743840348
0,45,2800,1.768047517
1,30,950,1.641560549
1,31,2500,1.60737067
1,31,862,1.727351456
1,58,788,1.757190731
0,49,1500,1.724673066
0,24,1100,1.744438073
1,42,500,1.683790956
1,55,380,1.835903061
0,52,1050,1.627470662
0,45,500,1.615849984
0,53,5200,1.79446287
0,64,1000,1.76289552
1,29,1150,1.773247868
1,29,1500,1.767878396
0,68,4000,1.748972808
0,31,2300,1.762354624
0,23,1140,1.645835152
0,22,3000,1.712133387
0,21,963,1.721976826
0,32,1000,1.605747674
1,41,1200,1.67506386
1,52,788,1.575400866
0,63,700,1.830981623
0,39,975,1.642331168
0,64,150,1.639600694
0,57,788,1.759116919
0,59,1100,1.672281831
0,37,800,1.745007737
0,35,600,1.578406545
0,55,0,1.635808425
0,50,1200,1.708155225
0,66,1200,1.698020931
0,39,1800,1.667580124
0,67,1500,1.650613223
1,50,360,1.689038497
0,42,1600,1.684963288
0,34,1600,1.791435517
0,36,6000,1.709930457
0,49,3000,1.713590948
0,43,800,1.587131056
0,62,1600,1.589462643
0,52,1600,1.659075972
0,26,1600,1.675290679
0,48,2000,1.710669368
1,45,1200,1.685631882
0,44,1500,1.81847515
0,46,2500,1.827348471
0,54,1600,1.878876361
0,59,2200,1.779357591
0,52,2000,1.798202023
0,51,1100,1.738622388
0,46,1250,1.756830821
0,48,1200,1.574990992
0,45,1400,1.647206362
0,26,2300,1.610862008
0,27,1500,1.696331743
0,66,1000,1.578077049
1,53,2000,1.614041378
0,37,4000,1.589167292
0,54,2500,1.725126926
0,39,1900,1.774704839
0,28,8000,1.625033602
1,43,1500,1.725372399
0,44,1700,1.778284682
0,57,1200,1.767339236
0,31,10000,1.80019315
0,32,1600,1.755029438
0,43,2000,1.742179643
0,48,2500,1.707254027
0,64,4000,1.84720073
0,49,2100,1.725350767
0,44,3000,1.854876625
1,64,0,1.713674319
0,65,3000,1.68381598
0,33,2000,1.718543897
0,34,2500,1.76293591
0,39,1300,1.728455736
1,70,0,1.636570446
0,61,1200,1.69969942
0,34,4000,1.754151629
1,38,5000,1.517159109
0,50,1100,1.663353604
0,26,2000,1.801497031
1,28,1300,1.649630962
0,40,8000,1.674701825
1,46,1600,1.547216718
0,35,2500,1.753397799
1,39,4500,1.727385347
0,33,2500,1.887982318
0,58,1300,1.792008447
0,31,788,1.715228914
0,43,4000,1.639210297
0,28,3500,1.664009072
0,28,1600,1.606962516
1,32,850,1.733138845
0,38,3500,1.786471475
0,38,1500,1.574272095
0,35,1200,1.670385986
0,29,2500,1.836020806
0,36,3500,1.770636342
0,31,1500,1.650527217
0,25,1800,1.625462801
0,24,1500,1.67414921
0,27,5000,1.603299973
0,38,2700,1.724148588
1,25,2000,1.89243306
0,22,1300,1.646078569
0,35,7000,1.794851684
0,35,1500,1.569557336
0,27,2800,1.714017094
1,54,1400,1.611949601
0,26,2000,1.727508777
0,27,3000,1.738298603
0,29,1500,1.695593051
1,57,788,1.774582189
0,41,1300,1.712684509
0,49,2800,1.735536449
1,48,500,1.756905737
1,32,950,1.784621323
0,30,900,1.682144702
0,45,3500,1.686503028
0,55,2500,1.884127087
0,45,6000,1.761384912
0,46,4300,1.781383204
0,53,5000,1.596146723
0,43,1600,1.816487134
1,27,2000,1.803305867
0,51,1200,1.9277352
0,56,1100,1.585295748
0,63,1000,1.652155096
1,36,1400,2.0041846
0,45,1200,1.787071424
1,47,788,1.726769732
0,42,1000,1.719922841
1,32,1200,1.697513483
0,44,2000,1.563807816
1,33,1000,1.786952125
0,45,3500,1.744999009
0,35,2000,1.681974145
1,26,1200,1.634493329
0,40,2000,1.696578903
0,54,2100,1.668818587
0,39,4000,1.789518559
1,65,1470,1.77368546
0,47,1300,1.698950663
0,40,1250,1.703906437
1,51,780,1.641632319
0,53,0,1.725970424
1,26,1300,1.594954105
1,63,150,1.672601792
1,80,0,1.684248871
0,57,1000,1.682826371
0,43,2200,1.729724667
0,50,3700,1.760215272
0,22,1000,1.696074843
0,21,1200,1.676311783
0,22,900,1.610043822
1,33,820,1.729427184
0,56,1500,1.750668441
0,40,1200,1.806769777
0,38,2000,1.739292104
0,26,1100,1.667007242
0,62,800,1.745376377
0,42,800,1.742039508
0,47,1180,1.623618886
0,62,1700,1.656486416
0,44,600,1.599467638
1,55,200,1.693733648
0,21,2000,1.708745655
0,42,2000,1.852453683
0,34,1600,1.638835624
0,34,2300,1.581728918
0,28,1400,1.697636054
0,37,1600,1.675533507
0,42,2200,1.618536254
0,34,1250,1.712513925
0,43,2300,1.608272765
0,43,2400,1.587698825
0,58,500,1.765926358
0,36,2300,1.788647297
0,19,1151,1.706046392
0,24,1000,1.782343341
0,50,2500,1.615398021
0,44,80,1.632935965
0,53,1800,1.723420985
0,49,2000,1.769172806
0,33,2000,1.625236342
1,49,800,1.776974298
0,38,2500,1.577909395
0,31,700,1.674340914
0,26,1550,1.833474087
0,67,0,1.69867457
0,58,1000,1.643157561
0,64,2000,1.664877954
0,47,1500,1.675747162
0,81,0,1.680908534
0,67,1200,1.70680491
0,32,1900,1.639420546
0,29,1600,1.779272601
0,32,980,1.700358434
1,36,1500,1.666623669
1,37,320,1.494415794
0,32,1200,1.643518082
0,52,2000,1.644476297
0,31,1700,1.726592201
0,48,800,1.571822505
0,30,2500,1.505093639
0,32,1660,1.654769306
1,30,1100,1.685774606
0,56,1200,1.71922364
0,44,2000,1.711904642
0,60,1800,1.748798075
0,64,370,1.684806362
0,29,2700,1.639087506
0,26,750,1.612805166
1,42,2100,1.628509655
1,35,3000,1.62316164
1,51,790,1.656537907
1,44,800,1.735034952
0,42,4500,1.677534987
0,44,915,1.685184247
0,51,1150,1.743834824
1,56,1070,1.620095051
1,44,1300,1.684394997
0,56,900,1.73859772
0,32,1500,1.731015342
0,31,1500,1.715072324
0,41,1300,1.780017367
0,29,1200,1.706584185
0,58,5000,1.693345877
0,48,18000,1.66376917
0,46,14000,1.674909121
0,49,15000,1.65412006
0,57,12000,1.737924034
0,52,17000,1.730366242
0,64,17000,1.641420053
0,48,5000,1.736431569
0,42,20000,1.713171068
0,34,8000,1.590074965
0,52,25000,1.580792249
0,42,1500,1.68133054
0,41,2800,1.720513947
1,25,980,1.719091406
0,52,1100,1.725631435
1,49,2000,1.57721654
0,48,1100,1.679806797
0,35,2100,1.601639512
0,29,1800,1.865849787
0,30,3000,1.787845926
0,32,4000,1.72257655
0,35,2600,1.664388708
0,30,6000,1.613488308
1,33,988,1.59750704
0,46,1700,1.562994358
0,40,5200,1.702791391
1,44,1200,1.625851168
0,44,788,1.622545081
0,29,1400,1.592229686
1,44,1500,1.59173004
1,40,960,1.67717681
0,30,2000,1.640108058
0,33,3000,1.731325547
0,44,6000,1.77936611
0,51,1000,1.649564361
0,54,2000,1.823319328
1,63,1600,1.558176719
0,50,1000,1.80605867
1,61,1200,1.766448239
0,35,890,1.539681665
1,36,0,1.953581534
1,54,300,1.689808651
0,33,788,1.766052728
0,39,1380,1.703876707
0,33,300,1.747252521
0,57,1076,1.815219564
1,35,1500,1.679706586
0,39,1000,1.71650245
0,46,1300,1.729662219
0,39,890,1.727273176
0,25,1400,1.645681084
0,60,1000,1.649571271
1,47,980,1.543795154
1,19,800,1.680275926
0,44,1500,1.780861112
0,54,1700,1.625697595
0,34,3500,1.493215293
0,46,1000,1.62249565
1,51,1600,1.640828923
0,58,2300,1.801544616
1,56,900,1.744575056
0,30,1500,1.647450663
0,50,10000,1.663079929
0,65,5000,1.585435614
0,43,788,1.816390818
0,66,800,1.744465027
0,23,2500,1.68669598
0,23,1700,1.803743312
0,36,3000,1.890348486
1,52,2200,1.943450475
0,44,1500,1.737824351
0,63,500,1.68129616
0,45,1200,1.725957872
0,23,2100,1.724999962
0,38,1500,1.737701291
0,44,2800,1.641108285
0,55,4000,1.703425851
0,42,2500,1.821465229
1,33,999,1.686804733
0,58,27000,1.740861048
0,40,1200,1.64706278
0,41,4800,1.718415018
0,28,788,1.747309645
0,44,1000,1.717225847
0,40,1700,1.621742031
0,56,0,1.722229846
0,57,1000,1.67416569
0,64,8000,1.782691046
0,38,1300,1.763692867
0,54,450,1.641338813
0,42,800,1.653322785
1,22,0,1.635517789
0,59,50,1.799256674
0,53,1000,1.504431212
0,27,900,1.815521281
0,37,2000,1.718141514
0,35,750,1.684078157
0,48,500,1.692624626
0,19,788,1.612983753
0,33,2000,1.599421959
0,49,1500,1.561799385
1,29,788,1.755764826
1,50,2000,1.572994512
0,62,1300,1.735230833
0,29,2500,1.661763574
0,60,5000,1.90203721
0,55,2400,1.622079857
0,51,350,1.670356144
0,59,400,1.584282688
0,41,300,1.485806368
0,23,1100,1.653456446
0,29,350,1.79055334
1,55,2500,1.561607015
0,59,350,1.784785755
0,39,350,1.658621706
0,55,2000,1.853983968
0,43,3000,1.614776779
0,66,5000,1.624346041
1,47,1800,1.728933903
1,58,2000,1.745142026
1,32,1000,1.649339448
0,26,1500,1.718215051
0,50,1000,1.781813516
0,24,1500,1.750765351
1,20,900,1.608318437
0,53,2000,1.736727434
0,52,3000,1.802489627
0,71,5000,1.652830985
0,33,1900,1.622347727
0,46,1800,1.795965719
0,51,2300,1.68601938
0,45,2000,1.562481741
0,26,1200,1.720562864
1,29,720,1.655701004
0,54,2700,1.932238506
0,60,1800,1.704688801
1,37,1000,1.650912453
0,39,980,1.753450116
0,42,1010,1.73238661
0,51,1600,1.666314453
1,57,1200,1.713913925
0,59,2000,1.67991559
0,33,2500,1.565963896
0,46,3500,1.727613353
0,46,1500,1.821747903
0,41,1200,1.885713124
0,33,1600,1.642953638
1,44,1500,1.730321906
0,41,3000,1.700925613
1,31,250,1.758906467
1,31,2400,1.631253775
0,42,3000,1.699404637
1,51,3000,1.62652036
1,39,630,1.636914932
1,33,800,1.806947053
0,41,1500,1.505631115
1,32,200,1.773633412
0,49,1100,1.721402483
0,26,3000,1.78135938
0,54,1000,1.695705225
0,57,1600,1.559296906
0,60,2000,1.706978509
0,60,1400,1.609934497
0,40,5000,1.618383852
0,29,1500,1.729388746
1,32,450,1.679124869
0,56,1500,1.552041369
0,48,1140,1.758634655
0,37,1000,1.591309466
0,41,1576,1.684049761
0,28,2000,1.840391986
0,48,3000,1.746239666
1,41,1200,1.72853592
0,39,2200,1.631673035
0,22,1000,1.586615922
1,55,1000,1.721656497
0,28,1200,1.574998349
1,55,788,1.776512398
1,43,1200,1.607553043
1,58,300,1.697547429
1,55,450,1.541177127
1,59,1200,1.548065545
1,42,180,1.550315226
1,23,1190,1.699068449
1,49,1580,1.793387969
1,23,1400,1.704948177
1,44,1100,1.586878079
0,29,1300,1.745508051
0,30,1100,1.614448598
0,31,3200,1.874673351
0,49,4000,1.684400591
0,50,2000,1.61864069
0,38,1350,1.748527069
0,78,5000,1.818489308
0,50,10000,1.666051754
1,23,1070,1.681714484
1,34,5000,1.698049639
0,26,1500,1.749617842
0,47,0,1.621483267
0,35,7000,1.73162361
0,40,5000,1.799006991
0,33,850,1.677182743
0,59,2500,1.840687566
0,29,10000,1.584542774
0,47,2000,1.65683433
1,40,10000,1.782616126
0,60,1000,1.725176107
0,42,2000,1.831332238
0,53,1576,1.6743376
0,51,200,1.810902451
1,37,1300,1.641701096
0,42,880,1.582196335
0,79,0,1.709903048
0,28,1500,1.686723286
0,42,900,1.672276638
0,69,50,1.816737185
1,41,830,1.662841826
1,50,300,1.685875412
0,24,1200,1.667938093
1,55,844,1.587114804
0,31,2350,1.772646117
0,39,3000,1.735901102
0,40,788,1.568398246
0,32,1200,1.611218185
0,30,600,1.846296145
0,53,900,1.67355413
0,32,1500,1.671486876
0,48,600,1.719089778
0,30,2600,1.683257224
0,60,690,1.671664429
0,33,1400,1.767465815
1,48,200,1.512425541
1,56,4000,1.818110734
0,50,1600,1.778164838
1,37,1800,1.699615118
0,58,700,1.779941043
1,37,2380,1.631707976
0,29,7000,1.566515577
0,36,2000,1.882728311
1,47,800,1.682323505
0,64,4000,1.733593954
1,47,800,1.676875405
0,38,5000,1.753427667
0,32,2200,1.663540771
0,58,0,1.717768196
0,34,2500,1.658242374
0,61,7000,1.628325408
0,53,800,1.811014258
1,48,4000,1.68564656
1,51,2500,1.728553115
1,50,2400,1.760146935
0,23,1500,1.638337097
1,39,890,1.651568817
0,58,1800,1.695329421
1,31,450,1.641652067
0,25,811,1.70391842
0,56,5000,1.614570156
0,48,2000,1.721879056
1,51,1300,1.758292677
0,56,6000,1.815641909
0,55,200,1.725604279
1,39,900,1.773004163
0,39,1200,1.656677045
0,18,788,1.576527558
0,56,1500,1.724894198
0,26,1000,1.764981175
0,41,1500,1.757680429
0,39,2900,1.747371265
1,30,1300,1.667335749
1,47,1000,1.801833534
1,37,570,1.66704394
0,53,1100,1.611066465
1,60,400,1.678005396
0,28,1854,1.617321539
1,53,1500,1.739722203
1,32,0,1.738608397
0,40,1600,1.630932118
1,52,5000,1.562625964
1,53,500,1.832619005
0,52,3000,1.799928573
0,44,1600,1.696019816
0,54,1150,1.559219428
0,49,1100,1.599984731
0,50,500,1.656359344
0,40,2200,1.598285695
0,29,2300,1.80921731
0,30,940,1.729283335
0,78,800,1.7149796
0,21,1100,1.743729474
0,42,3500,1.800475997
0,48,1240,1.68427002
0,42,1500,1.671797156
0,48,800,1.758222905
0,42,3500,1.741072386
0,48,1001,1.73350209
0,28,1800,1.716323352
0,37,3000,1.689250709
0,49,1276,1.769161126
1,49,1000,1.75806378
0,45,1190,1.787474245
0,45,1500,1.63192355
0,23,1500,1.814889225
0,34,1125,1.646694544
0,28,1000,1.728628112
0,47,1900,1.798273125
0,70,1000,1.698326684
0,50,300,1.585821798
0,55,500,1.64901833
0,51,800,1.67899785
0,24,1600,1.869668659
0,57,1300,1.709602115
0,26,1400,1.581428921
0,55,800,1.673488913
0,52,1500,1.750993046
0,40,1400,1.668074492
0,41,1085,1.658305524
0,44,2000,1.616121032
0,43,600,1.739813963
0,54,2200,1.621109197
0,47,1130,1.663754276
0,47,3100,1.630618522
1,20,1200,1.854883013
1,47,4500,1.74841135
0,70,0,1.869545678
0,35,2000,1.744686964
0,34,500,1.768765607
0,45,1800,1.664315301
0,48,2000,1.756640568
1,43,50,1.59609233
1,37,960,1.773104594
0,24,788,1.540949495
1,64,160,1.718640164
0,32,1600,1.524425979
1,47,280,1.690446151
0,31,950,1.741794664
0,66,600,1.839020913
0,51,3000,1.718292274
1,58,4000,1.697784358
0,36,6000,1.657683979
1,56,2100,1.704200043
0,64,3000,1.610169323
0,30,2400,1.673920639
1,45,650,1.622595137
0,37,2000,1.704209967
0,43,1000,1.682007412
0,63,1200,1.687239024
1,57,5000,1.731218743
0,47,3000,1.760339977
1,44,300,1.730357196
0,29,1182,1.734215785
1,37,1500,1.619283729
0,65,0,1.736030969
0,57,1500,1.772112661
0,59,1300,1.778501733
0,49,1100,1.573850509
0,44,2000,1.699500681
1,30,1000,1.656008509
0,44,1576,1.648518897
1,63,0,1.516476331
1,42,2300,1.915375885
1,43,0,1.658679498
0,72,0,1.760564582
0,43,1800,1.660837335
0,28,900,1.811463942
0,46,2000,1.644652041
0,50,1800,1.74611209
1,61,600,1.68328877
0,37,1600,1.790787734
0,42,1000,1.810643922
0,40,150,1.71298554
1,27,50,1.699558088
1,51,1500,1.557918019
0,58,788,1.56104696
0,38,950,1.801436798
0,56,1000,1.621992368
1,44,1100,1.712969467
0,62,2400,1.662307423
1,44,876,1.766792873
0,60,2300,1.82546319
0,47,1200,1.802665725
0,44,1500,1.657607966
0,46,3000,1.716538943
1,56,450,1.766501686
1,47,2000,1.67814947
0,44,3500,1.731199952
0,31,2500,1.688479886
0,39,1200,1.696352149
1,20,400,1.703462817
1,27,1000,1.684731495
0,35,1250,1.661607094
1,40,1000,1.673271638
0,44,1700,1.654154663
0,32,800,1.825967906
1,54,1000,1.739009831
1,45,1000,1.790844154
0,31,1200,1.577656824
0,49,788,1.659863195
0,26,1090,1.726939968
0,36,5000,1.638474966
1,34,1123,1.779273339
0,41,1400,1.638860864
0,59,788,1.793748308
0,57,300,1.757419537
1,48,2800,1.592192884
1,25,3100,1.709412923
0,64,300,1.843533787
0,46,4000,1.693950484
0,58,3360,1.646788905
0,49,3200,1.694092417
1,78,780,1.632623443
0,68,1200,1.751868932
0,53,6000,1.605113565
0,44,15000,1.674900861
0,25,500,1.768784411
0,39,7000,1.658885283
0,53,3300,1.695971614
0,70,3000,1.621119799
0,37,1700,1.668545649
0,46,950,1.590121823
1,51,1200,1.637918361
1,60,120,1.676470843
0,55,788,1.703786251
0,56,3000,1.709431397
0,54,788,1.607806133
0,40,500,1.717202793
0,66,788,1.696355158
0,52,250,1.6594497
0,40,1200,1.812419317
0,52,2600,1.663557179
1,50,12000,1.816121723
0,42,1500,1.840391782
1,61,4000,1.78466301
0,37,5000,1.714883888
1,43,1300,1.712011659
0,35,12000,1.76778138
0,47,4000,1.660867463
1,64,3000,1.720982621
0,49,5000,1.931474042
0,44,10000,1.721457632
0,39,2000,1.561465145
1,29,2600,1.694553757
0,46,3000,1.792729513
0,44,5000,1.81223329
0,22,1800,1.654578871
0,51,7000,1.742068289
0,56,3000,1.681487339
0,22,1200,1.790407573
0,53,2300,1.582549972
0,44,4000,1.533760586
0,56,1800,1.651958663
1,75,788,1.797986258
0,57,3000,1.581927824
1,38,5000,1.697185503
0,49,3900,1.740738513
0,57,5400,1.641681505
0,23,1500,1.578594544
0,53,2000,1.718485135
0,45,2300,1.669079639
0,47,2500,1.690451056
0,46,5000,1.656941012
0,39,3000,1.668931472
0,50,1700,1.772876464
1,54,850,1.689608837
0,30,3000,1.747740822
0,45,1200,1.692537776
1,51,890,1.647053517
0,28,3000,1.608970794
0,28,3000,1.67817321
0,39,15000,1.762567318
0,51,2000,1.738719072
0,48,2000,1.8365019
0,47,3500,1.854436202
0,55,1000,1.865404847
0,41,2500,1.555129496
0,31,2000,1.7688376
0,28,2500,1.865256916
0,47,1000,1.606214134
0,32,2030,1.801480018
0,35,1700,1.680252893
0,30,1200,1.671042513
0,45,2100,1.697371742
0,58,1500,1.894064634
1,32,1200,1.594014402
1,56,300,1.72688518
1,35,1500,1.556784056
0,59,1400,1.81633587
1,24,1500,1.56711517
0,34,3000,1.742273837
0,65,788,1.705102286
1,64,1900,1.799961768
0,40,3500,1.59461744
0,32,1200,1.768617428
1,38,1500,1.599451418
0,59,3937,1.703673077
0,55,1200,1.725164004
0,40,2000,1.729801669
1,32,250,1.602103623
0,30,1800,1.734441404
0,28,1400,1.709928237
0,42,1500,1.76525931
1,31,2500,1.682546853
1,43,1000,1.652625015
0,60,1500,1.748275848
0,59,2000,1.523982415
1,61,900,1.782473173
1,55,3000,1.705643632
0,53,2500,1.648518451
0,50,3500,1.687826455
0,23,1200,1.763246648
0,70,1300,1.775000289
0,50,1500,1.781729121
0,44,2000,1.727363563
0,24,2200,1.597125143
1,51,1000,1.840597922
0,41,2000,1.603460207
0,61,1560,1.587558098
1,37,4500,1.73019422
0,69,1000,1.665578878
0,44,2000,1.644831368
0,34,1500,1.605771303
0,41,3000,1.666405736
0,68,2500,1.665721657
0,59,2100,1.737731717
1,31,3500,1.823952051
0,34,1400,1.739819394
1,34,500,1.717418684
0,42,2000,1.68964882
0,33,3500,1.834446763
0,20,2300,1.702796543
0,37,2000,1.652123046
0,31,1500,1.723596212
0,48,1000,1.559751061
1,21,1100,1.698471443
0,29,1800,1.647867924
1,52,800,1.670703071
0,54,4170,1.70559369
1,52,800,1.806313668
0,21,1400,1.653987641
0,41,4000,1.609981491
1,20,1100,1.686523069
0,49,2000,1.729191152
0,51,2000,1.658330552
0,34,1400,1.752200529
0,39,1800,1.577839143
0,45,1500,1.729251959
0,54,10000,1.800187137
0,73,0,1.711523574
0,37,1400,1.600599078
0,41,1500,1.764758587
0,55,800,1.65289691
0,29,924,1.869350124
0,31,2400,1.831546473
0,44,2000,1.750486251
0,57,1700,1.702436199
0,25,2000,1.648211529
1,35,900,1.664706785
1,21,1100,1.687921475
0,58,1100,1.800792718
1,42,900,1.795023291
1,39,1800,1.8296694
0,25,1500,1.752020807
0,30,1600,1.690276687
0,49,6000,1.731715492
0,49,400,1.742257732
0,62,4000,1.714589857
1,45,3500,1.882548163
0,72,1000,1.718289975
0,56,900,1.824087992
0,54,1000,1.823925829
0,45,788,1.693693531
0,62,1990,1.707323959
0,35,2000,1.707989109
1,37,788,1.707853469
0,45,1000,1.931241279
0,65,400,1.662479042
1,45,850,1.632762663
0,48,5500,1.699493705
0,57,1000,1.643094486
1,41,1100,1.671024816
0,29,900,1.757495517
0,40,1900,1.754075155
0,32,2000,1.629162445
1,48,1200,1.669841958
0,42,1600,1.621128202
0,53,1200,1.65512357
0,27,1200,1.644669364
1,27,788,1.736260276
0,38,800,1.681555929
1,61,120,1.638384205
0,77,1000,1.723822453
0,59,2000,1.740510543
1,55,788,1.667487233
0,77,5000,1.5932702
0,63,1500,1.653878987
0,27,788,1.725433038
1,23,1000,1.671205227
1,52,6000,1.643793576
0,30,1350,1.779919986
1,51,900,1.83518826
1,26,802,1.738988349
0,80,2000,1.62504861
0,29,1200,1.72635061
0,39,1800,1.727131608
0,24,1200,1.619421318
0,55,1500,1.713361402
1,31,1577,1.727519016
0,50,788,1.752190808
0,59,900,1.670380839
1,48,788,1.803101178
0,30,1300,1.602638869
1,52,3000,1.710304957
0,41,3500,1.747137618
0,48,5000,1.6712464
1,37,400,1.552229846
0,34,1200,1.63354763
0,33,1000,1.798286584
0,57,500,1.728659648
0,47,2500,1.685490496
1,25,600,1.579650759
0,47,1100,1.543058604
0,56,200,1.736920379
0,33,1600,1.797348234
0,33,1800,1.74523681
0,47,1410,1.668173259
0,54,2000,1.607177201
1,47,1000,1.723842596
0,53,5000,1.705979332
0,29,1620,1.761822933
0,40,1500,1.922202627
0,67,2500,1.684400892
0,58,735,1.684444573
0,49,1300,1.683512084
1,21,1100,1.623631454
1,34,788,1.694764682
1,52,1500,1.769726323
1,27,1020,1.606772619
0,63,788,1.58101659
0,53,1700,1.71317075
0,59,800,1.587669074
0,45,3000,1.605276515
0,60,1600,1.772122069
0,51,1500,1.734291923
0,64,0,1.690194315
0,66,1600,1.717871548
0,56,3500,1.758174463
